    feature,importance
block_140D,2.4073314080172645e-08
postal_code_680355,2.4068578482626396e-08
postal_code_530506,2.40651463507747e-08
postal_code_650523,2.406413533067813e-08
postal_code_670270,2.4045516016777096e-08
block_513A,2.40453810404151e-08
postal_code_521246,2.402375003226096e-08
block_430B,2.40150564641614e-08
postal_code_751340,2.3995040616455174e-08
postal_code_730758,2.3995000690778385e-08
postal_code_570255,2.3990156797507925e-08
block_665C,2.3954490083366526e-08
postal_code_750407,2.395216189147606e-08
postal_code_461054,2.395126867648197e-08
postal_code_760738,2.3941601018163287e-08
postal_code_590009,2.3936834620962115e-08
postal_code_470721,2.393469868867372e-08
postal_code_100087,2.393235473518314e-08
postal_code_753351,2.3921756650270753e-08
block_23A,2.3909957627224794e-08
postal_code_528494,2.3906306642686292e-08
block_606D,2.3890864828154758e-08
postal_code_471748,2.3890556649491963e-08
block_507A,2.388080798810663e-08
postal_code_640510,2.3865982971113683e-08
postal_code_730636,2.3863398293112378e-08
block_589,2.385712603145013e-08
postal_code_670484,2.3844723342595956e-08
postal_code_791432,2.384046144466215e-08
postal_code_760344,2.3838715024454554e-08
remaining_lease_45 years 06 months,2.3828906788126336e-08
postal_code_822301,2.3823820280510575e-08
postal_code_643654,2.3805447595669446e-08
postal_code_570105,2.3801544015230017e-08
postal_code_650176,2.3799823081545613e-08
postal_code_460165,2.3797631495749402e-08
postal_code_460515,2.379265822664004e-08
block_190B,2.378365869131768e-08
postal_code_821106,2.3780033901393556e-08
postal_code_530211,2.3757401716129813e-08
postal_code_460185,2.3753407305729877e-08
postal_code_823677,2.375012206191326e-08
postal_code_654290,2.374684282625365e-08
postal_code_600233,2.3744355653326724e-08
postal_code_165008,2.374130959552903e-08
postal_code_650172,2.3725530805686916e-08
postal_code_140153,2.3717112282415594e-08
postal_code_642658,2.3714791788200766e-08
postal_code_560302,2.371274528403245e-08
postal_code_310191,2.3703291226725055e-08
postal_code_760299,2.3699242605837788e-08
postal_code_560472,2.3689120786855015e-08
postal_code_610345,2.3688024149209824e-08
block_463B,2.367336155175984e-08
block_289B,2.366671131919778e-08
postal_code_311099,2.366400171101307e-08
block_410A,2.36533765474597e-08
postal_code_760757,2.3651664822481497e-08
postal_code_760453,2.364499984826221e-08
postal_code_164024,2.3643435202075097e-08
postal_code_521878,2.3637102197684948e-08
postal_code_670459,2.3635212173802238e-08
postal_code_310101,2.362080284752258e-08
postal_code_460167,2.358682217974888e-08
postal_code_530539,2.358466422801994e-08
block_439,2.3557266557053897e-08
postal_code_751504,2.355273689516428e-08
postal_code_570117,2.3549362237008455e-08
postal_code_510240,2.3543246819916514e-08
postal_code_460063,2.354248203838993e-08
postal_code_140082,2.3536508878552307e-08
block_292C,2.3523172415396905e-08
block_189C,2.3494595525810783e-08
postal_code_650536,2.3485588715232364e-08
postal_code_560332,2.348094276527797e-08
postal_code_544185,2.347965590525657e-08
postal_code_310179,2.3476141598861594e-08
postal_code_166022,2.3462158905196777e-08
block_351A,2.3457227075612228e-08
postal_code_730771,2.34559967716945e-08
postal_code_521125,2.345280195153772e-08
postal_code_683807,2.342804042470482e-08
postal_code_150002,2.342563544666418e-08
postal_code_530142,2.341897279263772e-08
postal_code_520268,2.3387308139895626e-08
postal_code_90108,2.3371355399050756e-08
postal_code_730179,2.336418652837627e-08
postal_code_823169,2.3351359259138084e-08
block_230H,2.3341126801721655e-08
postal_code_380123,2.333436503925872e-08
block_163C,2.331851686795907e-08
postal_code_792447,2.3313379345475325e-08
postal_code_570114,2.3309978760836186e-08
postal_code_730134,2.3304200541934756e-08
block_736,2.330287083087713e-08
block_301D,2.3302788810253045e-08
postal_code_730579,2.3300151239584012e-08
postal_code_730355,2.3294190623841934e-08
postal_code_460805,2.326271459844684e-08
postal_code_643656,2.3248619668803927e-08
postal_code_680204,2.3248531301402286e-08
block_484D,2.3247301792863807e-08
block_232C,2.3244174268518525e-08
postal_code_641657,2.3220516448574882e-08
postal_code_532997,2.3220343579125957e-08
postal_code_536978,2.3197826370245997e-08
postal_code_682818,2.3191305294847408e-08
block_979C,2.317136959590404e-08
postal_code_640976,2.316486805409408e-08
block_463C,2.3153117717698338e-08
block_183D,2.3131813388968824e-08
postal_code_510547,2.3130846794807567e-08
postal_code_150052,2.312612211764206e-08
postal_code_650524,2.312449943515331e-08
postal_code_103080,2.3115979398509715e-08
postal_code_320121,2.311381574590336e-08
postal_code_752463,2.3092139232883706e-08
postal_code_600261,2.3084758366880307e-08
postal_code_310119,2.307812814186364e-08
block_669,2.3077159925702224e-08
block_511A,2.3076408728321927e-08
postal_code_601219,2.3057210290886625e-08
postal_code_560106,2.3056218660528728e-08
postal_code_560466,2.302803021416645e-08
postal_code_470772,2.302450256772079e-08
postal_code_544324,2.3013876531571256e-08
postal_code_460521,2.2998213084773887e-08
postal_code_460032,2.2979927843190013e-08
block_738,2.2978846584857987e-08
postal_code_542281,2.297408153920211e-08
block_747A,2.2960464722431397e-08
postal_code_532992,2.2940977821899944e-08
postal_code_101109,2.2933639109399817e-08
postal_code_730585,2.2908946138359758e-08
block_218C,2.2905250517327172e-08
remaining_lease_43 years 04 months,2.290512165638255e-08
block_780A,2.2904443598479586e-08
block_80C,2.2898494958004867e-08
block_291C,2.288549745061222e-08
postal_code_410658,2.287214969549037e-08
postal_code_350106,2.2860259911977214e-08
postal_code_730650,2.2859228587175772e-08
postal_code_520340,2.2858182372749912e-08
postal_code_310206,2.2853354344630485e-08
postal_code_670616,2.284724966122025e-08
postal_code_650165,2.2846074587221068e-08
block_581,2.2841563130849306e-08
block_102C,2.2841188557281197e-08
postal_code_161052,2.2826767084663244e-08
postal_code_791441,2.282094297772854e-08
postal_code_142061,2.278802338761173e-08
block_763,2.278587132911364e-08
block_291B,2.2782385293009722e-08
postal_code_641988,2.2774869783358392e-08
block_575,2.275784220603698e-08
block_360C,2.2725857339820075e-08
postal_code_380042,2.2720944517939737e-08
postal_code_651461,2.2717926102456518e-08
postal_code_610334,2.2704222673819465e-08
postal_code_640432,2.2700522872946394e-08
block_734,2.267328930274854e-08
postal_code_520408,2.2658879705602856e-08
postal_code_760219,2.2654403141275687e-08
postal_code_542275,2.2618298643693546e-08
postal_code_570310,2.261134602223675e-08
postal_code_650384,2.2605667661490113e-08
postal_code_520329,2.2574862574797965e-08
postal_code_600227,2.2567980570196253e-08
postal_code_613140,2.255531788652966e-08
block_889,2.2540920925895686e-08
postal_code_570146,2.2537864853530467e-08
block_342B,2.253029920764434e-08
postal_code_560213,2.2524236283432947e-08
postal_code_670450,2.251046317756984e-08
postal_code_310227,2.249503635183148e-08
postal_code_310097,2.2457000444302292e-08
block_461A,2.2456545176267352e-08
block_624A,2.2437444211495908e-08
postal_code_640718,2.2433235456011032e-08
postal_code_673633,2.2431176453504898e-08
block_668C,2.242856267709853e-08
postal_code_320103,2.2426775722770386e-08
postal_code_460130,2.241831160443296e-08
postal_code_560603,2.240530587593391e-08
postal_code_520356,2.239760273735949e-08
postal_code_542260,2.2396276330976668e-08
postal_code_161121,2.2389788391146854e-08
postal_code_400348,2.2385144778988575e-08
postal_code_650231,2.237103935870605e-08
postal_code_560256,2.236889388431955e-08
postal_code_120310,2.2345462071119594e-08
nearest_mrt_name_Pasir Panjang,2.234110337380275e-08
postal_code_541314,2.2324739088204855e-08
postal_code_680671,2.2315322840649206e-08
postal_code_543212,2.230250830650195e-08
postal_code_570103,2.2289731826151914e-08
postal_code_753115,2.2287829212636017e-08
postal_code_730522,2.228708715463319e-08
block_455B,2.227731045892351e-08
postal_code_130021,2.2268747463447302e-08
postal_code_550408,2.2262633256619363e-08
postal_code_670601,2.226030210341302e-08
block_615A,2.2259533470720742e-08
postal_code_762334,2.2253542351410314e-08
postal_code_640199,2.2252464284031888e-08
block_814,2.224653239753555e-08
postal_code_640186,2.2242537943379905e-08
postal_code_823673,2.2224161857929112e-08
postal_code_473747,2.2211477452742776e-08
block_493D,2.22076191636428e-08
block_122C,2.220480677164835e-08
block_978,2.219619037954731e-08
block_202B,2.218439826366285e-08
block_675B,2.2170268528882444e-08
postal_code_760247,2.217008242004041e-08
postal_code_730882,2.2146683947197086e-08
block_277A,2.2137404949197546e-08
postal_code_530515,2.2133118828216674e-08
postal_code_460164,2.2130170033175688e-08
postal_code_543164,2.2104902112596116e-08
postal_code_640520,2.2077803906570057e-08
postal_code_570254,2.206224697577135e-08
block_667D,2.2042671203454987e-08
postal_code_522489,2.2042630728954244e-08
postal_code_541324,2.204230139414045e-08
postal_code_543306,2.2027533406541576e-08
postal_code_682688,2.202525576736049e-08
block_748C,2.202335783462015e-08
postal_code_822323,2.2022867752773965e-08
postal_code_80009,2.201862892028157e-08
block_289G,2.2018439253752992e-08
postal_code_560638,2.200737651806538e-08
block_208C,2.19922230179637e-08
postal_code_530441,2.198585449234767e-08
postal_code_652442,2.198243690399062e-08
postal_code_460534,2.1978909841875495e-08
postal_code_560422,2.196738161897823e-08
postal_code_680434,2.19647279543902e-08
postal_code_560633,2.1956382447098997e-08
postal_code_520143,2.195072340667178e-08
postal_code_520730,2.195023320353859e-08
postal_code_520277,2.1943981346377833e-08
postal_code_761430,2.1935976852477663e-08
postal_code_510427,2.1927786526562033e-08
postal_code_650363,2.192378672930395e-08
postal_code_680753,2.1913730984307742e-08
postal_code_521868,2.1905828697695833e-08
postal_code_643681,2.189894000030376e-08
block_170B,2.1898661640822254e-08
block_732,2.1892478257929697e-08
postal_code_530567,2.1871291340767656e-08
block_407B,2.1864994432054138e-08
postal_code_560431,2.186430132726403e-08
block_428A,2.1860513682308236e-08
postal_code_750487,2.1837758882971767e-08
postal_code_570125,2.182830849767828e-08
postal_code_120420,2.180824288845071e-08
postal_code_825195,2.1807268123636943e-08
postal_code_266734,2.1797465801432776e-08
postal_code_730028,2.1797370614068237e-08
postal_code_760879,2.178542250912043e-08
postal_code_150115,2.1767696533572506e-08
postal_code_650187,2.176624602371634e-08
block_403A,2.1763645500071875e-08
postal_code_762424,2.175868898343727e-08
postal_code_791403,2.1752149181896146e-08
postal_code_542250,2.1743525250496538e-08
postal_code_510606,2.1730814195947836e-08
postal_code_560312,2.1711234793108507e-08
postal_code_614339,2.1706983893992704e-08
postal_code_640717,2.170094496231514e-08
block_468C,2.1694821039012093e-08
postal_code_824211,2.1693312640606797e-08
postal_code_161008,2.1686027859924407e-08
postal_code_560417,2.1684411712127528e-08
postal_code_753360,2.1677699846978172e-08
postal_code_090024,2.167485182558079e-08
postal_code_730581,2.167256205990773e-08
postal_code_681487,2.1663457514062876e-08
block_798,2.165739899990003e-08
postal_code_150117,2.1654922585310883e-08
postal_code_682812,2.1654392043871574e-08
block_81B,2.1651598588889517e-08
postal_code_730849,2.1623791702843655e-08
postal_code_510247,2.162140809408822e-08
postal_code_793439,2.1615658570502792e-08
postal_code_380012,2.1614763085847043e-08
postal_code_120461,2.1606244457429446e-08
postal_code_530971,2.1600831495256414e-08
postal_code_730301,2.1581628453061666e-08
block_189,2.1562228302649707e-08
postal_code_560301,2.153196072493852e-08
postal_code_530016,2.1529326446080285e-08
postal_code_640559,2.1514311965132514e-08
block_117A,2.15085807155082e-08
block_924,2.1485848233883507e-08
postal_code_520872,2.1485842809646872e-08
postal_code_100114,2.1483206939330085e-08
postal_code_642685,2.147926440795978e-08
postal_code_541262,2.147508479977271e-08
block_468B,2.1467617692740044e-08
block_276,2.1456235934386356e-08
block_80,2.1450529366519134e-08
postal_code_570447,2.143987135132353e-08
block_741,2.140834789260489e-08
postal_code_521158,2.1396954376181594e-08
postal_code_542257,2.1386803837821125e-08
block_959,2.1384096248907827e-08
postal_code_80011,2.1383529597548393e-08
postal_code_510129,2.1378866497503944e-08
nearest_supermarket_name_CS41,2.1372068166334275e-08
postal_code_410644,2.136922217255405e-08
postal_code_520339,2.1363877830218965e-08
postal_code_90022,2.1348967587343956e-08
postal_code_530137,2.133858534267977e-08
postal_code_760646,2.1336547661923127e-08
postal_code_824302,2.1333504900854706e-08
postal_code_120319,2.1311533648708474e-08
block_914,2.1303953125315565e-08
postal_code_730706,2.130080372124489e-08
postal_code_120305,2.1289207538369717e-08
postal_code_520316,2.128568034492045e-08
block_211A,2.1285430630472996e-08
postal_code_310163,2.1285046335424557e-08
block_688D,2.128413265475136e-08
block_337A,2.125592227292203e-08
postal_code_310201,2.125478480704846e-08
block_671,2.1249560942573605e-08
postal_code_470767,2.1243736551904235e-08
postal_code_680501,2.1221123261945258e-08
block_604A,2.1212240804719025e-08
block_411B,2.120429464771034e-08
block_169C,2.1198997900878397e-08
block_128B,2.1179374111878194e-08
postal_code_643684,2.1169197265422127e-08
postal_code_542279,2.116359611804398e-08
postal_code_570455,2.1117923104432137e-08
block_487,2.1103672416828344e-08
postal_code_821165,2.1089541255915403e-08
block_668D,2.1076601410297865e-08
postal_code_370062,2.1073895712599184e-08
postal_code_520101,2.1071632940200877e-08
postal_code_531004,2.1054815402837864e-08
postal_code_530577,2.1053421169644912e-08
postal_code_541316,2.1052608087712277e-08
postal_code_600336,2.1047618083589474e-08
postal_code_821601,2.1044453749786053e-08
postal_code_750330,2.104155387544307e-08
postal_code_520351,2.1026027098547553e-08
postal_code_730619,2.10229260967763e-08
block_112B,2.1019884393766663e-08
postal_code_753507,2.10113157386377e-08
postal_code_640702,2.0994782453255354e-08
postal_code_521891,2.0986471767001127e-08
block_157D,2.0983713130335324e-08
block_224B,2.0962236389494272e-08
postal_code_600372,2.0958931262224804e-08
block_187A,2.0955248768504735e-08
postal_code_760928,2.09457900755872e-08
postal_code_680681,2.094466581557717e-08
block_863,2.093610066252661e-08
block_201A,2.0926325823267144e-08
postal_code_102090,2.092367652396353e-08
postal_code_560604,2.0920972567023115e-08
postal_code_752129,2.090504906962466e-08
postal_code_461033,2.089896085049505e-08
postal_code_730847,2.089702539088733e-08
postal_code_733683,2.0896571925353178e-08
postal_code_543336,2.088115470741066e-08
block_691B,2.08809966648672e-08
street_name_GEYLANG EAST AVE 2,2.0871170488588936e-08
postal_code_560443,2.087083731608564e-08
block_654,2.0856331500899337e-08
postal_code_310045,2.0850970822156125e-08
postal_code_730633,2.0832722889332915e-08
postal_code_570271,2.082640822273333e-08
block_323B,2.082399873581136e-08
block_485B,2.0815872189185714e-08
postal_code_760627,2.0813981707442223e-08
postal_code_550145,2.0808733232829047e-08
postal_code_530167,2.0792322907767395e-08
block_691,2.0780722431621087e-08
postal_code_310161,2.0780239492553985e-08
postal_code_541180,2.0774236186261182e-08
postal_code_560226,2.0763120077318207e-08
postal_code_321107,2.0759320384864584e-08
postal_code_670520,2.075757716503101e-08
postal_code_760836,2.075567086980942e-08
postal_code_680436,2.0727733040664523e-08
postal_code_440063,2.072440256591178e-08
postal_code_470773,2.072434378307903e-08
postal_code_640452,2.0721802000518382e-08
postal_code_560319,2.071374727236978e-08
block_101D,2.0711905384873795e-08
postal_code_672549,2.0710053166939247e-08
postal_code_140149,2.0697414412588e-08
postal_code_271021,2.069631584923376e-08
postal_code_542180,2.0695291808476333e-08
street_name_SENGKANG WEST AVE,2.068016233479087e-08
postal_code_733889,2.06798031013461e-08
postal_code_753353,2.0663903631948476e-08
postal_code_521892,2.0660085758714643e-08
postal_code_730427,2.0651215591336345e-08
postal_code_310004,2.0645905511673546e-08
postal_code_760714,2.064518276059589e-08
postal_code_570197,2.0623050525730055e-08
postal_code_674443,2.0620773649466933e-08
block_659,2.061236747085714e-08
postal_code_530370,2.0587123771467196e-08
block_379,2.0581684753183537e-08
postal_code_510461,2.057067514709566e-08
block_686D,2.0566472784274276e-08
block_967,2.0545913763220168e-08
postal_code_560109,2.0541791719697537e-08
postal_code_140169,2.053891129988596e-08
postal_code_750306,2.051493296302995e-08
block_212C,2.0471484403908287e-08
postal_code_462187,2.0466285618286347e-08
postal_code_310060,2.046454343167521e-08
postal_code_560156,2.0460635379112287e-08
postal_code_640629,2.0458610866907976e-08
block_197B,2.0448742610954112e-08
postal_code_670631,2.0446788809625497e-08
postal_code_521230,2.044093585681286e-08
postal_code_120309,2.0440763471437778e-08
postal_code_120613,2.0430853610029918e-08
block_113D,2.042077746533575e-08
postal_code_510717,2.0416673667134023e-08
postal_code_370029,2.0415786145494267e-08
postal_code_310203,2.0400318797563787e-08
postal_code_600274,2.0395437816793764e-08
postal_code_521107,2.0378635590501144e-08
postal_code_460552,2.0366171485715837e-08
postal_code_670602,2.0357304100912e-08
postal_code_460117,2.0351590275444915e-08
postal_code_760159,2.0348899494594744e-08
postal_code_600266,2.0339795700180138e-08
postal_code_731780,2.033934591687233e-08
postal_code_460126,2.032608100932488e-08
postal_code_542216,2.0323457568266857e-08
postal_code_521864,2.0288445174443397e-08
postal_code_821638,2.0274054369211753e-08
postal_code_520117,2.0263122807613434e-08
postal_code_762673,2.0255816288929834e-08
remaining_lease_42 years 08 months,2.022019201889392e-08
postal_code_651452,2.021855965055818e-08
postal_code_650339,2.021238005919422e-08
postal_code_821325,2.0203890152792635e-08
postal_code_640556,2.0196228727678528e-08
postal_code_510481,2.0186814652930332e-08
postal_code_560540,2.0179647324877137e-08
postal_code_640558,2.0177408337792908e-08
postal_code_90111,2.0173576212985296e-08
postal_code_730010,2.0170718438687964e-08
postal_code_731717,2.0157045605689968e-08
block_353C,2.015476992949114e-08
postal_code_550245,2.0152898588524612e-08
block_437A,2.0130271724331734e-08
block_664,2.012540538129186e-08
postal_code_510480,2.0109518748208748e-08
postal_code_821259,2.0098365562204245e-08
postal_code_120418,2.0085861224308883e-08
postal_code_670507,2.0070015329335875e-08
block_871C,2.0064918958440585e-08
postal_code_732886,2.006451580319299e-08
postal_code_513530,2.005155413347572e-08
postal_code_460110,2.0050070063976316e-08
postal_code_653439,2.0044806647428184e-08
postal_code_650391,2.0037392016429794e-08
postal_code_120303,2.0030670331437408e-08
postal_code_380108,2.0029084218551236e-08
postal_code_821220,2.0025579220618325e-08
postal_code_130022,2.002014049632415e-08
postal_code_670629,2.0015230722915027e-08
postal_code_670408,2.001491953945559e-08
postal_code_520461,2.0001314389677705e-08
postal_code_520287,1.999897277517414e-08
block_980D,1.9995312776210595e-08
block_656C,1.9992542994042975e-08
postal_code_523842,1.998243135131588e-08
postal_code_670154,1.9981035142560628e-08
block_869B,1.9978762521424244e-08
postal_code_642197,1.9970082891037052e-08
block_721,1.9963449634364222e-08
postal_code_310128,1.995303591771661e-08
block_471C,1.995099576423779e-08
postal_code_640535,1.994969795191011e-08
postal_code_760305,1.9942533079804204e-08
postal_code_522494,1.9937751421159482e-08
postal_code_824168,1.993642104667315e-08
postal_code_550118,1.9931814269246055e-08
postal_code_470128,1.990789033135212e-08
block_561A,1.9905654717852404e-08
postal_code_762674,1.9900573255044337e-08
postal_code_350117,1.989060284372158e-08
postal_code_520325,1.988572896177353e-08
postal_code_542332,1.9876792803583214e-08
postal_code_410642,1.9876472808361576e-08
block_942,1.987186037322161e-08
postal_code_163008,1.9870239815698487e-08
postal_code_570170,1.9868455356087234e-08
postal_code_751503,1.9861549911841458e-08
block_745,1.9859228380900885e-08
postal_code_730015,1.9849754910858508e-08
postal_code_541211,1.9847779616624123e-08
postal_code_460218,1.9837863971961348e-08
postal_code_523450,1.9836875600328947e-08
postal_code_730118,1.983192226589086e-08
block_662,1.982573333722227e-08
postal_code_821171,1.981448789835617e-08
block_83B,1.9809610209057113e-08
postal_code_461053,1.9787025327440083e-08
postal_code_730892,1.9784107724828236e-08
postal_code_510573,1.9782004351865208e-08
postal_code_550126,1.9778368064302557e-08
postal_code_654440,1.9774358588702196e-08
postal_code_730325,1.9752536339825402e-08
block_782D,1.9750897090438247e-08
postal_code_610177,1.974995184323903e-08
postal_code_520265,1.974880449237766e-08
postal_code_460423,1.973417945187423e-08
postal_code_732686,1.973085285340934e-08
postal_code_530644,1.9730317204790137e-08
postal_code_670455,1.9723545327185775e-08
postal_code_541277,1.971831232307821e-08
postal_code_600325,1.971542695368646e-08
postal_code_643669,1.965260446126972e-08
block_550A,1.9650488915481287e-08
postal_code_530504,1.9646456376895806e-08
postal_code_091014,1.9626950353142367e-08
block_226B,1.9614821478286547e-08
block_606A,1.959778297478469e-08
postal_code_680486,1.9583335796249323e-08
remaining_lease_46 years 03 months,1.9574915557216172e-08
postal_code_754121,1.955775705716977e-08
block_699B,1.955579577267631e-08
postal_code_760114,1.9546547201515217e-08
postal_code_530166,1.9534426342632234e-08
postal_code_470127,1.951668443662056e-08
postal_code_730715,1.9504290160855703e-08
postal_code_330030,1.9487685229215203e-08
postal_code_140093,1.9486224719843603e-08
block_673,1.948495864233034e-08
postal_code_792439,1.9478278319925664e-08
block_658A,1.9473587210221415e-08
block_728,1.9469885256862736e-08
postal_code_600034,1.9467794726285823e-08
postal_code_530550,1.9449002658603654e-08
postal_code_90043,1.943350920725703e-08
postal_code_470106,1.9429317886832928e-08
postal_code_642665,1.942022894860571e-08
block_801C,1.941483844730159e-08
postal_code_670402,1.940668551210202e-08
block_568,1.9398764104183684e-08
postal_code_530835,1.9398279466105928e-08
postal_code_322002,1.938484694107593e-08
postal_code_760638,1.9363315095673897e-08
postal_code_550141,1.93330216831903e-08
postal_code_730861,1.9303136127476908e-08
postal_code_081110,1.9291629132690066e-08
street_name_JURONG WEST ST 72,1.929132620175402e-08
block_164A,1.928762238846611e-08
postal_code_642671,1.927743752457753e-08
postal_code_520892,1.927258057980307e-08
postal_code_730667,1.9254079570023842e-08
postal_code_530133,1.9239280065132987e-08
postal_code_750475,1.9221236903161317e-08
postal_code_680673,1.9211928175130236e-08
postal_code_760706,1.921152662657553e-08
postal_code_550501,1.919786034109769e-08
postal_code_150037,1.9194909675566107e-08
postal_code_510580,1.9186864141872723e-08
postal_code_753107,1.9182463040402073e-08
postal_code_601286,1.918012912471373e-08
postal_code_122440,1.9173432445677262e-08
street_name_KRETA AYER RD,1.9156202410517973e-08
postal_code_520939,1.9152496988537412e-08
postal_code_560325,1.9132001932236924e-08
postal_code_270032,1.912824078503751e-08
postal_code_681489,1.911673359309975e-08
postal_code_460422,1.9108290555134324e-08
block_224A,1.9088246487566168e-08
postal_code_760741,1.9078241442606477e-08
postal_code_510581,1.9077916391889015e-08
block_839,1.90681527732029e-08
postal_code_531471,1.9064518399810848e-08
postal_code_763318,1.9063240908195036e-08
postal_code_793406,1.9061185386271747e-08
postal_code_681818,1.90582213715155e-08
postal_code_641667,1.9056748251652343e-08
block_822,1.9042112856554596e-08
postal_code_350109,1.903845844968219e-08
block_808,1.9034606349289284e-08
postal_code_350134,1.9019354654931453e-08
postal_code_610352,1.9010748564403953e-08
postal_code_760160,1.901047975021537e-08
postal_code_730027,1.9010337324346853e-08
postal_code_730816,1.899632644244166e-08
postal_code_543299,1.8989865302341327e-08
block_548A,1.8982504622286128e-08
postal_code_761318,1.8979283481642556e-08
postal_code_730030,1.8976143414474992e-08
block_574A,1.897418505375511e-08
postal_code_461024,1.8972135058096596e-08
postal_code_460428,1.8945189802862875e-08
postal_code_460039,1.8940633099918597e-08
postal_code_470761,1.8937257158016354e-08
block_831,1.8929121427392816e-08
postal_code_510505,1.8908926560107793e-08
postal_code_140086,1.8907839252151357e-08
block_128C,1.889375829016831e-08
street_name_FARRER RD,1.8891892285108964e-08
postal_code_521520,1.8878342654930026e-08
postal_code_550544,1.8877972265919406e-08
postal_code_821682,1.8876971875486963e-08
block_584,1.8868704550692244e-08
postal_code_670438,1.8868104913358903e-08
block_264F,1.8860615645397203e-08
postal_code_730360,1.8837197596023007e-08
postal_code_330096,1.883244530780821e-08
postal_code_670150,1.882766755802152e-08
postal_code_670113,1.88089160455053e-08
postal_code_190003,1.879856050408798e-08
postal_code_521149,1.879568923617891e-08
postal_code_600248,1.8791438389417693e-08
postal_code_682691,1.8782817468380895e-08
postal_code_120377,1.8781531582870084e-08
postal_code_752108,1.8755046279473548e-08
postal_code_530958,1.8754866765489226e-08
postal_code_311172,1.8754252003017675e-08
postal_code_332059,1.8741658985457494e-08
postal_code_520165,1.8741166706942597e-08
postal_code_460081,1.8740715396887807e-08
postal_code_430007,1.872507606854026e-08
postal_code_641217,1.872230176623792e-08
postal_code_330054,1.8696227356125712e-08
block_864A,1.869374163109493e-08
postal_code_460002,1.868470179657492e-08
postal_code_530956,1.8676406505056793e-08
block_669C,1.8667200912752647e-08
postal_code_680757,1.8661145047450896e-08
postal_code_570178,1.8655175850518246e-08
postal_code_520720,1.8652237686154173e-08
postal_code_650341,1.8650243947597794e-08
postal_code_330060,1.864716536383409e-08
postal_code_670147,1.864217667137395e-08
postal_code_320113,1.864132668202253e-08
postal_code_520112,1.8632004103399835e-08
block_494B,1.863026932155764e-08
postal_code_822618,1.8628902347501285e-08
postal_code_822667,1.862446149234171e-08
block_167D,1.8623122401596535e-08
postal_code_543185,1.8614654535316627e-08
postal_code_732889,1.8597133868243847e-08
postal_code_544275,1.858733931687679e-08
postal_code_530923,1.8578812385836835e-08
postal_code_650241,1.857808749004716e-08
block_113C,1.8576587626872073e-08
block_276D,1.857180055032183e-08
postal_code_730204,1.854822972221573e-08
postal_code_461219,1.854765913240484e-08
postal_code_760443,1.853586783992203e-08
postal_code_320098,1.8530314656970614e-08
postal_code_540156,1.8525543924012615e-08
postal_code_760703,1.8525301036644143e-08
block_852,1.8524327715177065e-08
postal_code_670201,1.8518844014557262e-08
block_654C,1.8515427504273605e-08
postal_code_640703,1.8501320856933466e-08
block_339A,1.850103965814099e-08
postal_code_561591,1.8499765436735423e-08
postal_code_670143,1.8451813066448807e-08
postal_code_821624,1.8437661959643225e-08
postal_code_120460,1.8437335315284605e-08
postal_code_540254,1.8436644974742607e-08
street_name_WOODLANDS ST 11,1.842384559733931e-08
postal_code_670612,1.842122989746881e-08
block_546B,1.841929721972909e-08
block_219C,1.8415885699288425e-08
postal_code_530129,1.8402511530441137e-08
postal_code_760459,1.8402460763937512e-08
block_438A,1.8401561156443793e-08
postal_code_520935,1.8383313424407275e-08
postal_code_520342,1.836967438149163e-08
postal_code_460104,1.8348990240718036e-08
postal_code_210044,1.8338296673687016e-08
postal_code_120414,1.8331852840476787e-08
remaining_lease_43 years 05 months,1.831295988909439e-08
postal_code_730404,1.8302308549598902e-08
postal_code_683817,1.8301874312681763e-08
postal_code_440005,1.8289194537968738e-08
postal_code_640764,1.8287425288580906e-08
postal_code_550256,1.8275366680094755e-08
postal_code_560511,1.8270606313034077e-08
postal_code_824207,1.8267583090598348e-08
block_493,1.8260398701297855e-08
postal_code_650129,1.8242694860934914e-08
postal_code_730202,1.8240415062153736e-08
postal_code_650626,1.8233350733020126e-08
postal_code_682802,1.8227251167653803e-08
postal_code_670536,1.8221934741676863e-08
postal_code_541306,1.8218085701938968e-08
postal_code_640513,1.8213581205650963e-08
postal_code_320115,1.8210696329273896e-08
postal_code_200815,1.820371629045992e-08
postal_code_510226,1.816893388702677e-08
postal_code_542305,1.816214351208573e-08
postal_code_510473,1.8155699169945263e-08
block_261D,1.8152962557483368e-08
postal_code_760749,1.8152197543334313e-08
postal_code_570109,1.8146764033463166e-08
block_3C,1.8135742299530413e-08
postal_code_522497,1.8135619299045295e-08
postal_code_431011,1.8132305783617306e-08
postal_code_643652,1.8108640754310495e-08
postal_code_510609,1.8106237928184414e-08
postal_code_750471,1.8100016044283424e-08
postal_code_823624,1.8093093143326543e-08
postal_code_543320,1.8093013184872633e-08
block_928,1.809090284534813e-08
postal_code_760718,1.8086668574014054e-08
postal_code_530126,1.808231987347167e-08
postal_code_460419,1.8074252245649452e-08
postal_code_120602,1.8060982327756682e-08
postal_code_730353,1.8058642238175336e-08
block_519A,1.8057860975998336e-08
postal_code_384003,1.805194352150548e-08
postal_code_470765,1.803740212825262e-08
postal_code_140083,1.803428299208894e-08
block_937,1.8017696725748108e-08
postal_code_570133,1.8016359602557205e-08
postal_code_643686,1.8007194152997857e-08
